STAT_ID,Temp_water,pH,DO_mgL,DOSAT,TOC
311163,7.88,7.98,10.64,101.86,NaN
311164,6.95467532468,8.0974025974,10.4643243243,94.6216216216,NaN
311165,9.9,8.4,11,108,NaN
311166,4.9,7.85,10.8,104,NaN
311167,7.06666666667,8,11.1333333333,104.333333333,NaN
311168,4.58333333333,8.35,10.7833333333,105.333333333,NaN
311169,5.36666666667,8.36666666667,10.65,106.166666667,NaN
311170,7.23333333333,7.86666666667,11.2333333333,105,NaN
311171,8.46666666667,8.13333333333,10.7,103.333333333,NaN
311172,9.45,8.45,11.15,107.5,NaN
311173,9.33333333333,8.26666666667,11.5,110.666666667,NaN
311174,7.8,8.13333333333,11.3333333333,105.333333333,NaN
311175,7.25714285714,8.01428571429,11.4857142857,105.571428571,NaN
311176,6.45,8.38333333333,10.15,103,NaN
311177,7.7,8.36666666667,10.4833333333,106.333333333,NaN
311178,8.36666666667,8.2,11.3,107.333333333,NaN
311179,7.9,8.2,10.75,98,NaN
311180,10.66,8.08,10.62,105,NaN
311181,6.96666666667,8.1,9.73333333333,97.3333333333,NaN
311182,6.66666666667,8.33333333333,10.7,103.666666667,NaN
311183,7.26,8.46,10.56,104.2,NaN
311184,9.18571428571,8.34285714286,10.2571428571,104.285714286,NaN
311185,4.83333333333,8.23333333333,10.9333333333,102,NaN
311186,5.46666666667,8.33333333333,10.9,106,NaN
311187,6.43333333333,8.36666666667,10.4666666667,104,NaN
311188,6.6,8.58,10.46,100.92,NaN
311189,5.9,8.3,10.7333333333,100.666666667,NaN
311190,9.34,8.28,10.32,102.6,NaN
311191,16.4,8.3,8.1,98,NaN
311192,11.65,7.7,7.25,78.5,NaN
311193,7.8,8.2,10.1333333333,99,NaN
311194,8.62,8.42,10.12,98.48,NaN
311195,5.06666666667,8.23333333333,11,103.666666667,NaN
311196,6.93333333333,8.03333333333,10.6,105.666666667,NaN
311197,6.3,8.2,11.2666666667,104.333333333,NaN
311198,8.69655172414,8.27224137931,10.3510344828,91.7655172414,NaN
311199,8.16666666667,8.56666666667,10.3333333333,104.666666667,NaN
311200,8.96666666667,8.46666666667,9.96666666667,100.333333333,NaN
311201,8.47444444444,8.29166666667,10.6133333333,89.2,NaN
311202,10.4,8.5,10.08,96.56,NaN
311203,7.78,8.26,10.7964285714,99.2857142857,NaN
311204,13.825,8.0625,9.3775,85.625,NaN
311205,8.68,8.06,10.54,100.4,NaN
311206,7.4,8.23333333333,10.9333333333,102,NaN
311207,7.33333333333,8.23333333333,11.3333333333,102.333333333,NaN
311208,8.45116883117,8.17337662338,10.7590666667,98.272,NaN
311209,6.1,8.26666666667,10.8666666667,102.333333333,NaN
311210,9.125,8.4,10.9,101.75,NaN
311211,8.56666666667,8.2,11.6666666667,106.666666667,NaN
311212,6.23861111111,8.22333333333,10.3816666667,91.2555555556,NaN
311213,8.05,8.4,10.4416666667,102.333333333,NaN
311214,8.38166666667,8.25666666667,10.5644067797,99.9152542373,NaN
311215,9.275,8.30833333333,10.9,107.166666667,NaN
311216,9.7375,8.375,10.2125,103.9375,NaN
311217,8.05833333333,8.30833333333,10.875,102.583333333,NaN
311218,8.97619047619,8.22857142857,10.7476190476,101.714285714,NaN
311219,8.67166666667,8.23611111111,10.655,90.4,NaN
311220,7.38333333333,8.38333333333,9.28333333333,96.3333333333,NaN
311221,9.06666666667,8.36666666667,8.73333333333,93.3333333333,NaN
311222,8.68571428571,8.2,9.985,98.7571428571,NaN
311223,11.8,8.33333333333,10.4333333333,103,NaN
311224,11.0333333333,7.86666666667,8.43333333333,82.6666666667,NaN
311225,9.33333333333,8.06666666667,11.2,103,NaN
311226,10.0056164384,8.13219178082,10.7376056338,100.578873239,NaN
311227,9.0925,8.15375,10.49875,88.8,NaN
311228,11.28,7.96,10.3,101.2,NaN
311229,8.63333333333,8.13333333333,10.9666666667,101.666666667,NaN
311230,9.5,8,10.6666666667,99.6666666667,NaN
311231,10.2,8.16666666667,11.2666666667,107.666666667,NaN
311232,12.08,8.16,10.72,103.8,NaN
311233,10.4609375,8.225,10.3919354839,99.9365079365,NaN
311234,11.7666666667,8.2,10.4666666667,105,NaN
311235,13.6,8.16666666667,10.2666666667,106.666666667,NaN
311236,17.8666666667,8.66666666667,11.6,131,NaN
311237,11.73875,8.1375,10.01375,91.4625,NaN
311238,9.41,7.98333333333,9.50166666667,82.1833333333,NaN
311239,12.6333333333,8.13333333333,11.6333333333,115.333333333,NaN
311240,11.0666666667,8.16666666667,11.3666666667,108,NaN
311241,10.7333333333,8.2,11.5,108.333333333,NaN
311242,16.76,8.22,10.4,106.8,NaN
311243,14.7666666667,8.23333333333,10.8666666667,110.666666667,NaN
311244,14.4,8.4,11.55,114.5,NaN
311245,13.75,8.15,11.55,115,NaN
311246,16.1,8.2,11.45,115.5,NaN
311247,14.516,8.0435,9.237,89.89,NaN
311248,16.65,7.95,9.8,104,NaN
311249,13.9833333333,8.21363636364,9.53916666667,96.5083333333,NaN
311250,19.7,8.2,10.4,117.2,NaN
311251,12.3,8.2,10.8,114.5,NaN
311252,14.6,8.35,11.1,118.5,NaN
311253,16.25,8.15,10.55,114.5,NaN
311254,16.05,8.2,11.55,125.5,NaN
311255,14.8075,8.225,9.32,91.875,NaN
311256,13.114939759,8.11445783133,10,98.4597560976,NaN
311257,11.6721794872,8.31287878788,10.0450649351,96.5701298701,NaN
311258,10.1666666667,8.26666666667,10.7,102.666666667,NaN
311259,11.5333333333,7.96666666667,9.93333333333,96,NaN
311260,9.94166666667,8.1,11.1541666667,99.9166666667,NaN
311261,15.8,8.2,9.06666666667,96.6666666667,NaN
311262,14.54,7.875,9.76,101,NaN
311263,9,7.86666666667,9.1,84.3333333333,NaN
311264,9.53333333333,8.13333333333,10.6666666667,103.333333333,NaN
311265,11.1666666667,8.16666666667,10.6,103.333333333,NaN
311266,11,8.13333333333,10.9666666667,106,NaN
311267,15.42,7.86,9.38,99.6,NaN
311268,13.4666666667,8.03333333333,9.93333333333,101.666666667,NaN
311269,9.41,8.21052631579,10.3921052632,91.8947368421,NaN
311270,2.4,8.1,13.2,106,NaN
311271,11.4333333333,8.1,10.8333333333,106.666666667,NaN
311272,16.825,8.025,9.55,103.5,NaN
311273,14.6666666667,8.13333333333,10.1333333333,104.666666667,NaN
311274,12.8186956522,8.10652173913,10.0969565217,95.2913043478,NaN
311275,15.3666666667,8.33333333333,10,105.666666667,NaN
311276,13.3333333333,8.03333333333,10.3333333333,103,NaN
311277,14.0666666667,8.23333333333,10.6666666667,110.666666667,NaN
311278,18.32,8.16,9.38,104.8,NaN
311279,12.3,7.96666666667,9.83333333333,101,NaN
311280,16.3333333333,8.06666666667,9.6,101,NaN
311281,15.5333333333,8.43333333333,11.3333333333,122.333333333,NaN
311282,14.7666666667,8.46666666667,10.9,110.666666667,NaN
311283,17.3,8.13333333333,10.2333333333,111,NaN
311284,17.8,8.06666666667,9.53333333333,104.666666667,NaN
311285,6.06666666667,8.33333333333,10.5333333333,102.666666667,NaN
311286,8.16666666667,8.33333333333,10.7666666667,105.666666667,NaN
311287,10.0333333333,8.5,10.9666666667,111.666666667,NaN
311288,9.06666666667,8.23333333333,11.9666666667,111.666666667,NaN
311289,9.36666666667,8.23333333333,11.1666666667,105.666666667,NaN
311290,9.7,8.23333333333,11.5333333333,104.333333333,NaN
311291,8.73333333333,8.23333333333,12.3,100,NaN
311292,10.0666666667,8.23333333333,12.2666666667,112.666666667,NaN
311293,11.1333333333,8.23333333333,11.9666666667,113.333333333,NaN
311294,12.5961538462,8.16923076923,9.93076923077,98.7307692308,NaN
311295,17.6,8.16666666667,9.6,105,NaN
311296,12.9427586207,8.09827586207,9.99068965517,95.0206896552,NaN
311297,17.6,8.5,11.7,130.333333333,NaN
311298,16.5333333333,8.2,10.6,112.666666667,NaN
311299,21.3,8.06,8.7,100.4,NaN
311300,8.28961538462,8.18076923077,10.71,93.4346153846,NaN
311301,10.685,8.05625,9.18875,79.53125,NaN
311302,11.8771794872,8.17348484848,10.3806410256,99.5448717949,NaN
311303,12.5193975904,8.11690140845,10.6604819277,103.959036145,NaN
311304,9.23333333333,8.2,9.73333333333,98.3333333333,NaN
311305,12.4,8.23333333333,9.56666666667,98.6666666667,NaN
311306,17.4666666667,8.26666666667,8.76666666667,97.3333333333,NaN
311307,15.9666666667,8.23333333333,8.36666666667,98,NaN
311308,18.0333333333,8.1,8.5,95.3333333333,NaN
311309,11.0817647059,8.09848484848,10.17,94.4088235294,NaN
311310,13.63,8.07294117647,10.1382352941,95.7705882353,NaN
311311,16.5666666667,8.16666666667,8.9,97.6666666667,NaN
311312,16,8.33333333333,10.5,115.666666667,NaN
311313,15.9333333333,8.26666666667,9.63333333333,104,NaN
311314,17.8,8.2,9.03333333333,99.3333333333,NaN
311315,18.0333333333,8.26666666667,8.8,102,NaN
311316,15.6333333333,8.23333333333,9.4,99,NaN
311317,15.2,8.13333333333,9.53333333333,100,NaN
311318,12.3425,8.00875,9.95,92.6375,NaN
311319,14.5101639344,8.15786885246,10.8229508197,104.904918033,NaN
311320,9.10068965517,8.20172413793,10.2079310345,91.1103448276,NaN
311321,8.175,8.26944444444,10.3383333333,86.6833333333,NaN
311322,10.13,8.17,10.4897142857,97.0657142857,NaN
311323,6.46666666667,8.06666666667,9.2,85.6666666667,NaN
311324,6.4,8.06666666667,9,84,NaN
311325,8.55,8.2,9.725,94.5,NaN
311326,8.6,8.15,10,97.5,NaN
311327,12.2651162791,8.0511627907,9.83953488372,96.0930232558,NaN
311328,12.1623529412,8.11705882353,10.33,96.4647058824,NaN
311329,13.6409090909,8.04761904762,10.7487272727,104.605454545,NaN
311330,13.5320547945,8.11712328767,10.614109589,102.701369863,NaN
311331,13.3333333333,8.1619047619,10.7952380952,102.404761905,NaN
311332,13.3438888889,8.12555555556,9.78527777778,93.7,NaN
311333,21.55,8.35,10.9,125.75,NaN
311334,11.1416666667,8.40833333333,10.8333333333,101.333333333,NaN
311335,21.625,8,8.1,92.5,NaN
311336,15.0710958904,8.24150684932,10.5783561644,104.795890411,NaN
311337,11.6323529412,8.02058823529,9.83882352941,90.6294117647,NaN
311338,9.1,7.98333333333,9.3,81.3333333333,NaN
311339,9.53636363636,7.90909090909,7.71818181818,67.9363636364,NaN
311340,11.1181818182,7.9,9.28181818182,84.8181818182,NaN
311341,11.01,7.89,9.04,84.22,NaN
311342,12.9193548387,8.17903225806,10.2435483871,98.8161290323,NaN
311343,11.5714285714,7.87142857143,9.47142857143,88,NaN
311344,14.2266666667,7.87333333333,7.79333333333,75.0666666667,NaN
311345,13.5426666667,8.00333333333,10.1833333333,97.8933333333,NaN
311346,13.6461538462,8.14615384615,9.43076923077,94.4615384615,NaN
311347,9.59,7.99,9.95,89.42,NaN
311348,11.0857142857,7.88571428571,8.3,77,NaN
311349,10.325,8.55,9.375,85.5,NaN
311350,10.6363636364,7.73636363636,7.83636363636,71.6090909091,NaN
311351,11.3666666667,8.06666666667,10.1666666667,96.3333333333,NaN
311352,11.4585714286,8.07142857143,10.8928571429,101.242857143,NaN
311353,14.5573770492,8.27213114754,10.4721311475,102.968852459,NaN
311354,14.4164556962,8.13731343284,11.2270512821,108.908974359,NaN
311361,7.2,7.76666666667,10.7,101.666666667,NaN
311362,9.48142857143,7.50571428571,10.2297058824,96.8970588235,NaN
311363,7.2,7.3,10.2666666667,100,NaN
311364,7.8,7.43333333333,10.5333333333,101.333333333,NaN
311365,8.364,7.32125,10.3928,95.432,NaN
311366,11.6857142857,7.90714285714,10.0142857143,103.428571429,NaN
311367,11.8714285714,8.05714285714,10.3571428571,102.285714286,NaN
311369,13.3571428571,8.01428571429,10.3428571429,101.142857143,NaN
311371,15.1142857143,8.22857142857,10.3857142857,105.285714286,NaN
311373,10.7533333333,7.70714285714,10.4904761905,99.3714285714,NaN
311375,14.0823076923,7.95384615385,9.99894736842,98.1736842105,NaN
311378,15.3571428571,7.97142857143,10.1571428571,101.714285714,NaN
311379,17.05,7.675,7.45,79,NaN
311380,16.65,7.8875,10.125,103.875,NaN
311381,16.6,7.82857142857,9.45714285714,96.4285714286,NaN
311382,14.3,7.8,10.575,107,NaN
311383,14.475,8.225,10.4,103.5,NaN
311384,13.025,8,9.85,100.5,NaN
311385,13.55,8.125,9.75,98.75,NaN
311386,15.125,7.975,9.6,96.75,NaN
311387,16.875,7.925,10.4,107,NaN
311388,17.475,7.55,9.7,99,NaN
311389,20.775,7.825,8.05,98.5,NaN
311390,15.5078021978,7.82138888889,10.027032967,100.712087912,NaN
311391,16.6214285714,7.62142857143,9.34285714286,95.3857142857,NaN
311392,14.5875,7.4375,10.195,99.7375,NaN
311393,14.72,7.49,9.224,87.95,NaN
311394,15.7714285714,7.82857142857,9.55,95.0142857143,NaN
311395,17.84,7.67826086957,7.28565217391,77.1695652174,NaN
311396,18.0333333333,7.95,8.96,95.532,NaN
311397,17.9,7.85,2.76,29.5,NaN
311398,9.7,7.58,9.78,103.4,NaN
311399,7.22090909091,7.54545454545,10.7086363636,97.8313636364,NaN
311401,12.8,7.81666666667,10.4166666667,105.5,NaN
311403,10.1333333333,7.66666666667,10.6666666667,100.666666667,NaN
311405,6.89904761905,7.32619047619,11.250952381,100.882380952,NaN
311407,11.0666666667,7.88333333333,10.6833333333,101.833333333,NaN
311408,12.25,7.71666666667,10.7166666667,104.5,NaN
311409,10.65,7.8,10.8333333333,100.833333333,NaN
311410,11.75,7.76785714286,10.4921428571,99.7642857143,NaN
311411,11.4607894737,7.80526315789,10.4497297297,97.8222222222,NaN
311412,13.4333333333,7.7,10.2,98.6666666667,NaN
311413,13.4071428571,7.70714285714,10.5421428571,102.407142857,NaN
311414,14.5428571429,7.45714285714,9.43,93.1171428571,NaN
311415,10.6625,7.6375,10.56,97.02125,NaN
311416,13.4666666667,7.6,9.8,94.6666666667,NaN
311417,16.7666666667,8.16666666667,10.7,111.666666667,NaN
311418,20.2166666667,8.06666666667,8.26,93.2,NaN
311419,16.825,8.125,8.9,91.5714285714,NaN
311420,18,8.25,3.5,39,NaN
311421,19,7.65,3.1,35,NaN
311422,18.35,7.45,2.1,24,NaN
311423,16.3157608696,7.67201086957,7.96846153846,80.7868131868,NaN
311424,12.0018181818,8.20454545455,8.48454545455,83.2545454545,NaN
311425,15.35,8.25,9.7,100.5,NaN
311426,15.2,7.83333333333,9.56666666667,97.3333333333,NaN
311427,8.87,7.4025,10.3227272727,95.3818181818,NaN
311428,12.775,8.35,9.975,97.25,NaN
311429,13.6666666667,8.46666666667,11,108,NaN
311430,15.5,8.2,10.5666666667,107.666666667,NaN
311431,13.9625,8.15,10.74375,106.5425,NaN
311432,14.9,8.43333333333,10.9666666667,109.333333333,NaN
311433,15.0666666667,8.26666666667,10.7,107,NaN
311434,13.4235294118,8.16470588235,10.0376470588,96.3235294118,NaN
311435,15.2909090909,8.08636363636,9.75545454545,97.4281818182,NaN
311436,14.7427777778,8.03055555556,9.33705882353,93.3941176471,NaN
311437,18.2,8.1,9.76666666667,103.333333333,NaN
311438,17.175,8.2,9.425,101.5,NaN
311439,16.35,8.275,9.8,103.25,NaN
311440,17.6,8.275,9.5,102,NaN
311441,16.85,8.15,9.475,100,NaN
311442,15.925,8.05,9.65,99,NaN
311443,17.8,8.125,9.15,97.25,NaN
311444,15.75,7.85,8.15,82.75,NaN
311445,16.8,8.225,9.75,102,NaN
311446,18.425,8.375,12.275,131.25,NaN
311447,12.8477777778,7.99444444444,8.8925,84.9375,NaN
311448,20.9,8.275,10.4,116.5,NaN
311449,18.6,8.06666666667,11.6666666667,125.333333333,NaN
311450,20.4142857143,8.02857142857,8.05714285714,88.5714285714,NaN
311451,17.0544444444,8.14722222222,10.4688888889,108.306111111,NaN
311452,17.65,8.27,10.0578947368,107.210526316,NaN
311454,18.1666666667,7.83333333333,7.9,82.6666666667,NaN
311455,17.225,7.8625,8.13375,83.99625,NaN
311456,16.15125,7.59375,6.9975,70.75375,NaN
311457,17.0328915663,8.11746987952,9.65592592593,99.5086419753,NaN
311458,24.075,7.325,4.75,58,NaN
311459,17.725,8.15,9.425,99.5,NaN
311460,15.65,7.75,7.8,77.75,NaN
311461,18.075,7.875,8.5,91.25,NaN
311462,18.55,7.9,8.025,84.5,NaN
311463,19.35,7.925,7.95,83.5,NaN
311464,17.35,7.95,10.725,111.25,NaN
311465,17.175,8.175,9.4,96.25,NaN
311466,16.825,7.875,8.275,85,NaN
311467,21.275,7.75,7.65,86.75,NaN
311468,16.025,8.25,9.625,98.25,NaN
311469,18.425,8.225,10.85,113,NaN
311470,17.825,8.3,9.6,100.75,NaN
311471,16.0622727273,8.025,8.50545454545,86.0272727273,NaN
311472,19.525,8.05,10.225,110.5,NaN
311473,16.175,7.425,7.825,80.75,NaN
311474,18.15,8.075,9.65,103.25,NaN
311475,6.55454545455,7.2025,10.1318181818,91.4545454545,NaN
311476,11.1,7.455,10.283,107.212,NaN
311477,9.53333333333,7.8,10.5666666667,109,NaN
311478,6.4,7.7775,10.459,94.17,NaN
311479,7.72954545455,7.62045454545,11.0640909091,98.9545454545,NaN
311480,10.925,8.25,10.8,100.25,NaN
311481,11.2,7.975,10.875,102.75,NaN
311482,10.4825,7.985,10.8430769231,99.3153846154,NaN
311483,11.925,8.125,10.9,104,NaN
311484,10.3881818182,8.26818181818,11.0227272727,99.1636363636,NaN
311485,13.05,8.075,10.575,102.75,NaN
311486,16.35,8.275,11.15,114,NaN
311487,13.775,8.1,10.7,105.25,NaN
311488,15.55,7.9,9.7,99,NaN
311489,16.4,7.95,10.25,104.75,NaN
311490,16.75,8.225,9.975,105.5,NaN
311491,13.575,7.975,10.65,103.25,NaN
311492,18.125,8.3,9.95,110.25,NaN
311493,15.675,8.25,10.9,107.75,NaN
311494,14.175,8.075,10.325,100.75,NaN
311495,16.425,8.1,10.775,107.25,NaN
311496,15.725,8.55,12.4,113.75,NaN
311497,16.5,8.2,9.275,98,NaN
311498,10.05,8.25,9.25,98,NaN
311499,18.075,8.1,8.825,94.75,NaN
311500,18.25,8.2,9.725,102.5,NaN
311501,12.3515625,8.13125,10.2938709677,97.3419354839,NaN
311502,15.65,8.15,10.55,106.75,NaN
311503,16.75,8.1,9.675,97.5,NaN
311504,19.675,8.4,13.1,150.75,NaN
311505,16.2,8.125,10.675,106.5,NaN
311506,16.6,8.05,8.025,85.75,NaN
311507,16.85,8.2,10.925,109.5,NaN
311508,17.4,8.15,8.45,91.75,NaN
311509,20.5,8.2,12.85,150,NaN
311510,12.8,8.16666666667,9.46666666667,96.3333333333,NaN
311511,13.0255555556,8.04444444444,8.37647058824,80.2764705882,NaN
311512,16,7.9,7.25,72.25,NaN
311513,17.275,8.2,10.775,112.25,NaN
311514,14.8,8.175,9.875,105.75,NaN
311515,13.4205555556,8.15277777778,9.88944444444,96.6444444444,NaN
311516,13.5171052632,8.15192307692,10.4794736842,101.297368421,NaN
311517,16.85,8.05,8.675,84.75,NaN
311518,14.7284210526,8.17368421053,10.4552631579,104.484210526,NaN
311519,16.175,7.85,9.125,91.75,NaN
311520,13.5625,8.05,8.325,79.9375,NaN
311521,16.775,7.85,9.625,97.75,NaN
311522,11.4,8.33333333333,9.6,90.3333333333,NaN
311523,13.625,8.075,9.125,88.5,NaN
311524,14.58725,7.9425,8.30538461538,81.4666666667,NaN
311525,15.975,7.79166666667,8.07916666667,81.7333333333,NaN
311526,13.9952777778,7.98611111111,8.52142857143,82.6914285714,NaN
311527,16.125,8,8.775,87.5,NaN
311528,16.1,8.15,10.0125,102.125,NaN
311529,12.7783333333,7.725,8.62611111111,80.2444444444,NaN
311530,14.5875,7.5875,10.0375,99.6875,NaN
311531,12.25,6.675,10.025,100.5,NaN
311532,16.025,7.7,5.45,55.75,NaN
311533,14.8564285714,7.905,8.91951219512,87.9024390244,NaN
311534,13.72,8.135,10.881,106.48,NaN
311535,14.375,8.1,10.225,101,NaN
311536,17.4,7.875,9.925,103,NaN
311537,14.1901388889,8.09027777778,9.41492957746,91.4566197183,NaN
311538,11.75,8.11666666667,11.3,111,NaN
311539,11.6166666667,8.23333333333,11.8,112.833333333,NaN
311540,14.3833333333,8.38333333333,11.7666666667,117.333333333,NaN
311541,15.2,8.31666666667,10.3833333333,103.666666667,NaN
311542,13.7833333333,8.23333333333,10.7333333333,107.166666667,NaN
311543,13.3454545455,8.375,9.24545454545,91.2,NaN
311544,13.8833333333,8.33333333333,11.5333333333,119.833333333,NaN
311545,15,7.88333333333,9.81666666667,99,NaN
311546,15.15,7.98333333333,9.96666666667,100.833333333,NaN
311547,13.6166666667,8.05,10.7833333333,103.333333333,NaN
311548,15.2007142857,8.275,11.3092857143,112.764285714,NaN
311549,13.85,8.55,11.25,109,NaN
311550,16.6178571429,8.06785714286,10.0307142857,100.971428571,NaN
311551,15.5783333333,7.91875,8.87956521739,90.6391304348,NaN
311552,15.75,7.95,6.175,62.25,NaN
311553,19.025,7.725,4.6,49.75,NaN
311554,20.1,7.725,4.65,51.5,NaN
311555,20.95,7.5,3.75,41.25,NaN
311556,20.675,8.275,9.95,111.75,NaN
311557,13.3875,7.5125,8.7625,85.5125,NaN
311558,15.9375,7.49375,10.8,110.557142857,NaN
311559,18.75,7.9125,8.2625,88.4,NaN
311560,16.0157692308,7.95384615385,8.87807692308,87.7884615385,NaN
311561,18.9875,7.925,8.26625,88.6125,NaN
311562,15.9546153846,7.91346153846,8.31884615385,83.1423076923,NaN
311563,20.45,7.925,7.66375,82.95,NaN
311564,20.525,7.9625,7.65,84.1,NaN
311565,20.4125,7.9125,8.15625,90.275,NaN
311566,20.5375,7.8875,7.7125,85.675,NaN
311567,20.725,7.975,8.4,93.325,NaN
311568,20.825,7.9,8.0375,86,NaN
311569,21.4375,8.0125,8.3875,94.2375,NaN
311570,15.6625,7.8375,9.575,97.875,NaN
311571,14.3125,7.55,10.3125,99.75,NaN
311572,11.5375,7.4375,10.35,100.375,NaN
311573,15.75,7.85,0.8,8,NaN
311574,15.0333333333,7.76666666667,5.21666666667,51.3333333333,NaN
311575,15.9,7.9125,8.8,89.8125,NaN
311576,14.6875,7.65,10.1375,101.875,NaN
311577,11.6,7.0875,9.95,96.125,NaN
311578,15.475,8.071875,10.056875,101.7975,NaN
311579,14.4375,8.084375,9.293125,91.34375,NaN
311580,15.1375,8.1375,9.7875,97.75,NaN
311581,12.6625,7.7125,10.3875,101.375,NaN
311582,13.7571428571,8.17142857143,9.71428571429,94.5714285714,NaN
311583,14.9875,8.05,9.5125,94.875,NaN
311584,15.525,7.9875,9.575,95.125,NaN
311585,14.6,8.05,10.775,107.875,NaN
311586,13.88125,8.05,8.9475,87.13125,NaN
311587,14.225,7.9625,9.1875,90.675,NaN
311588,12.4,8.1,9.9,94,NaN
311589,14.9875,7.9125,10.0125,99.5,NaN
311590,16.1125,7.9875,9.7375,98.875,NaN
311591,13.4,7.4,10.225,103.375,NaN
311592,14.6875,7.7125,8.2875,82,NaN
311593,16.775,7.975,7.4,77,NaN
311594,16.35,8.1,9.475,96.25,NaN
311596,17.675,8,10.725,116.75,NaN
311597,18.725,7.975,9.725,105.5,NaN
311599,18.75,7.5,7.7,82,NaN
311602,16.225,7.8625,8.275,81.125,NaN
311603,13,7.72,10.636,99.36,NaN
311604,11.0730769231,6.51523076923,9.14615384615,86.4230769231,NaN
311605,11.2536363636,7.09372727273,10.0390909091,93.5727272727,NaN
311606,11.525,7.575,10.15,95,NaN
311607,10.65,6.45,10.7,102.25,NaN
311609,13.9561111111,7.83888888889,9.60529411765,94.3232352941,NaN
311610,11.775,6.725,10.125,98.25,NaN
311611,12.1375,7.7,10.175,96.75,NaN
311612,13.28,8.37,11.671,111.23,NaN
311613,15.1875,8.0625,10.6,103.875,NaN
311614,17.65,7.875,9.45,97.75,NaN
311615,18.475,8.15,11.5,122.25,NaN
311616,15.8875,7.7875,7.6125,76.625,NaN
311617,18.75,8.025,10.6,112.5,NaN
311618,12.3875,7.825,10.3125,96.375,NaN
311619,14.5505555556,8.075,9.58764705882,96.0882352941,NaN
311620,17.0125,7.875,7.3375,75.125,NaN
311621,14.2,8.13333333333,9.86666666667,97,NaN
311622,14.0666666667,8.15555555556,9.43705882353,93.6176470588,NaN
311623,17.0875,8.0875,10.525,108.875,NaN
311624,16.675,7.725,2.7375,29.625,NaN
311625,13.6652631579,8.14736842105,9.41947368421,92.7947368421,NaN
311626,13.9285714286,7.92857142857,9.18571428571,91.4285714286,NaN
311627,17.675,7.875,8.575,86,NaN
311628,18.0875,8.0625,9.925,105.25,NaN
311629,18.275,7.875,8.6,91.875,NaN
311630,17.925,8.025,9.6625,101.375,NaN
311631,16.3625,7.9375,9.0875,91.25,NaN
311632,15.425,7.9,9.65,95,NaN
311633,16.9375,8.0375,10.15,102.625,NaN
311634,16.1286666667,8.01212121212,9.445,95.9659090909,NaN
311635,13.726,7.61,10.898,103.14,NaN
311636,14.6627777778,8.21388888889,10.0977777778,100.072222222,NaN
311637,13.4666666667,7.83333333333,9.4,93.6666666667,NaN
311638,12.6,7.8,8.6,79,NaN
311639,13.775,7.75,10.625,102,NaN
311640,17,7.675,7.7625,80,NaN
311641,16.4375,7.8625,10.2125,104.125,NaN
311642,16.9,8.025,9.8,96.25,NaN
311643,16.1561111111,8.06666666667,9.77882352941,102.164705882,NaN
311644,16.7,8.0125,9.675,100.625,NaN
311645,17.3125,7.9875,9.3375,94.5,NaN
311646,16.0598,8.031,9.55,97.4604166667,NaN
311647,18.15,7.95,9.975,103.75,NaN
311648,17.5625,7.8375,7.6,76.25,NaN
311649,18.0954545455,7.75909090909,6.2380952381,66.3333333333,NaN
311650,15.72,7.71333333333,7.26666666667,72.7333333333,NaN
311651,16.0181818182,7.74318181818,6.98636363636,70.0227272727,NaN
311652,17.9375,7.8,6.7125,71.75,NaN
311653,17.0772727273,7.75454545455,5.99136363636,61.1772727273,NaN
311654,15.5916666667,7.725,4.04666666667,40.3916666667,NaN
311655,18.325,7.775,9.325,97.25,NaN
311656,14.65,7.79375,7.29,67.8875,NaN
311657,15.0714285714,7.85,8.50428571429,82.8142857143,NaN
311658,14.875,7.79375,8.37,83.0625,NaN
311659,15.7532222222,7.9797752809,8.90827586207,89.4252873563,NaN
311662,19.4,8.1,9.8,107,NaN
311664,17.575,7.8625,8.675,88.625,NaN
311665,15.525,8.05,11.15,113,NaN
311666,14.9285714286,7.88571428571,7.34285714286,68.8428571429,NaN
311667,15.75,8.07,10.47,108.09,NaN
311668,14.6857142857,8.14285714286,10.2071428571,102.857142857,NaN
311669,13.5,7.975,8.06,79.675,NaN
311670,16.3833333333,7.74166666667,9.2625,96.0833333333,NaN
311671,15.1727272727,7.33545454545,8.964,92.95,NaN
311672,14.05,8.08,9.9,98.95,NaN
311673,15.16,7.91,10.18,104.37,NaN
311674,15.2,7.85,10.03,103.06,NaN
311675,14.24,8.34,10.27,101.7,NaN
311676,13.9323809524,8.24523809524,11.275,110.43,NaN
311677,11.7810344828,7.56551724138,10.6010344828,99.9551724138,NaN
311678,15.39,7.78,10.185,104.48,NaN
311679,15.6625,7.8625,9.975,102.325,NaN
311680,15.6125,7.7625,10.2625,104.6,NaN
311681,11.8781818182,7.94318181818,11.0627272727,104.818181818,NaN
311682,12.3333333333,8.23333333333,10.4777777778,103,NaN
311683,13.6333333333,8.25,10.2,104.666666667,NaN
311684,14.7230769231,8.23846153846,10.0615384615,102.323076923,NaN
311685,15.3833333333,8.21666666667,10.15,102.166666667,NaN
311686,14.4411764706,8.22352941176,10.3411764706,102,NaN
311687,14.6666666667,8.16666666667,10.8,107.333333333,NaN
311688,15.34,8.28,11.92,119.4,NaN
311689,13.4154545455,7.765,9.15090909091,90.3727272727,NaN
311690,14.2012,8.07,10.3816666667,102.320833333,NaN
311691,13.2586956522,7.95454545455,10.5277272727,102.913636364,NaN
