Sample_ID,Sample_Longitude,Sample_Latitude,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Mean_Temp_Deg_C,pH,Water_Depth_cm,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,AI,AI_Mod,DBE,DBE_O,GFE,NOSC,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n_chems,skew_lamO20,skew_lamO2,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_15N_permil,del_13C_permil,NPOC_INC_mg_per_L_as_C,NPOC_Field_mg_per_L_as_C,Percent_Fine_Sand,Percent_Med_Sand,Percent_Coarse_Sand,Percent_Tot_Sand,Percent_Clay,Percent_Silt,Total_Bacteria_cells_per_gram,Total_Photorophs_cells_per_gram,Total_Heterotrophs_cells_per_gram,C_percent,N_percent,Intermittent_or_Perennial_-1hot-_Intermittent,Intermittent_or_Perennial_-1hot-_Perennial,General_Vegetation_-1hot-_Broadleaf deciduous tree,General_Vegetation_-1hot-_Broadleaf deciduous tree. Crop,General_Vegetation_-1hot-_Broadleaf deciduous tree. Grass,General_Vegetation_-1hot-_Broadleaf deciduous tree. Shrub,General_Vegetation_-1hot-_Broadleaf evergreen tree,General_Vegetation_-1hot-_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Grass,General_Vegetation_-1hot-_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf deciduous tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree. Shrub,General_Vegetation_-1hot-_Shrub,General_Vegetation_-1hot-_Shrub. Grass,Hydrogeomorphology_-1hot-_Multi-channel,Hydrogeomorphology_-1hot-_Single-channel meandering,Hydrogeomorphology_-1hot-_Single-channel straight,"River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g., valleys)","River_Gradient_-1hot-_Relatively steep gradient (e.g., mountainous or hilly terrain)",MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),Depositional_Type_-1hot-_Downstream from obstacles,Depositional_Type_-1hot-_Downstream of small tributary,Depositional_Type_-1hot-_Inside bend of a stream,Depositional_Type_-1hot-_Marsh,Depositional_Type_-1hot-_Pool lip,Depositional_Type_-1hot-_Riffle,Depositional_Type_-1hot-_Shallow waters near the shore,Depositional_Type_-1hot-_Upstream of weir barrier deposition,Depositional_Type_-1hot-_run edge,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment
S19S_0080-D,-106.681374,34.950811,6.66,76.9,22.7,8.11,10.0,1.0,1.0,2.0,0.07727868291015039,0.18507315743834588,7.046616541353384,-1.3778195488721805,73.94099371403384,-0.47863135838646614,73.9409937140306,-145.40467744311698,0.0550162478370876,0.048687568429428014,1485.036766917293,-2862.4821188379688,2660.0,1.923562048051506,1.8688411508490201,0.08759398496240602,0.029323308270676692,0.08834586466165413,0.2932330827067669,0.08045112781954887,0.012030075187969926,0.3056390977443609,0.07406015037593985,0.029323308270676692,3.04,-27.19,16.02,3.96,87.2,2.8,1.0,91.0,0.0,9.0,880000000.0,7430000.0,873000000.0,0.56,0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.21
S19S_0080-M,-106.681271,34.950833,6.66,76.9,22.7,8.11,5.0,1.0,1.0,2.0,0.07895530559011237,0.18404881957438202,6.766292134831461,-0.8130337078651685,75.04377807328316,-0.5173255464382023,75.04377807328426,-145.78991361687997,0.056315367713656535,0.049830013113539635,1470.6424719101126,-2794.3090979710496,2225.0,1.5824398981350205,1.5338239232586468,0.07235955056179776,0.0301123595505618,0.0898876404494382,0.2817977528089888,0.1406741573033708,0.012584269662921348,0.2786516853932584,0.06426966292134831,0.029662921348314608,-0.19,-19.64,6.2,5.68,41.7,30.8,10.5,83.0,14.5,2.5,106000000.0,7550000.0,98800000.0,0.71,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-20.32
S19S_0080-U,-106.681382,34.950903,6.66,76.9,22.7,8.11,10.0,1.0,1.0,2.0,0.09160889362838184,0.18665889738489022,6.856559469116896,-0.6222562531904032,75.94748282304136,-0.5490344850204185,75.94748282294131,-146.22163863680217,0.055504754633521475,0.04924346839171006,1456.2718223583458,-2760.622820811201,1959.0,1.6444696749563716,1.6980026978399192,0.07146503318019398,0.030627871362940276,0.0781010719754977,0.30883103624298114,0.10923940786115365,0.013782542113323124,0.3037263910158244,0.05461970393057682,0.029606942317508933,3.94,-20.3,16.12,20.65,66.2,3.2,2.1,71.5,0.8,27.7,967000000.0,4040000.0,962000000.0,1.98,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-35.76
S19S_0081-U,-76.9259674,38.9603293,NaN,NaN,27.0,6.5,23.5,1.0,1.0,1.0,0.0807708994307334,0.1652493974441211,6.09196740395809,-0.689755529685681,78.89979461658905,-0.6526243724965075,78.89979461624976,-147.17713731302138,0.054742216595993966,0.04879774544971807,1503.900523864959,-2752.8814829685166,1718.0,1.721288281674627,1.7182333938410634,0.06984866123399301,0.018044237485448197,0.06693830034924331,0.259604190919674,0.1810244470314319,0.017462165308498253,0.31839348079161817,0.037252619324796274,0.03143189755529686,1.32,-20.74,20.27,24.22,4.0,23.5,67.9,95.4,4.6,0.0,284000000.0,16500000.0,267000000.0,0.44,0.07,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-19.2
S19S_0082-D,-76.5465418,38.8748619,NaN,NaN,31.4,7.0,40.0,1.0,3.0,1.0,0.07530032196822672,0.20521912390124514,6.8948046371833405,-0.8007728638900816,71.5369507586243,-0.39427897398411327,71.5369507584804,-144.25418860788963,0.06157892153384741,0.05424977575608064,1312.3223701159295,-2584.815653300104,2329.0,1.5369700463680955,1.4904596151134157,0.053671103477887505,0.015457277801631602,0.09317303563761271,0.37913267496779735,0.09617861743237441,0.009016745384285102,0.25805066552168315,0.0734220695577501,0.021897810218978103,15.41,NaN,51.73,17.91,5.7,4.7,6.3,16.7,42.6,40.7,1710000000.0,26200000.0,1680000000.0,9.75,0.71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-34.83
S19S_0082-M,-76.5464751,38.8748139,NaN,NaN,31.4,7.0,40.0,1.0,3.0,1.0,0.07792618444357673,0.2047585353881296,6.9707145646231945,-0.6122608356110895,71.27754890293751,-0.3851771544931668,71.27754890290579,-144.2250317073385,0.06246639191175431,0.054981933216961744,1303.8655993752438,-2575.8382408408775,2561.0,1.5420326430370688,1.323939289777793,0.06013276064037485,0.019133151112846546,0.0784849668098399,0.41663412729402577,0.08473252635689184,0.010542756735650137,0.2377977352596642,0.07028504490433425,0.02225693088637251,13.97,NaN,22.8,20.54,10.7,2.6,4.7,18.0,82.0,0.0,797000000.0,56300000.0,741000000.0,11.4,0.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-37.03
S19S_0082-U,-76.5464942,38.8749661,NaN,NaN,31.4,7.0,60.0,1.0,3.0,1.0,0.07361599187045342,0.18098322771400097,6.388141504733433,-0.8181365221723966,74.31724382006426,-0.49183311649875433,74.31724382012432,-145.3654209677283,0.061020328957082905,0.05385634819423635,1351.2436472346785,-2582.288873985283,2007.0,2.0714972038558526,1.6948645852598136,0.05829596412556054,0.023418036870951668,0.07075236671649228,0.3328350772296961,0.12257100149476831,0.016442451420029897,0.2929745889387145,0.05430991529646238,0.028400597907324365,13.7,NaN,14.44,22.25,10.8,3.4,2.3,16.5,83.5,0.0,2850000000.0,182000000.0,2670000000.0,11.14,0.87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-81.84
S19S_0083-D,-88.3227,40.31083,NaN,NaN,25.4,7.5,7.0,2.0,2.0,1.0,0.089683063604927,0.18320806231614964,6.627737226277373,-0.8362226277372263,75.7085343300926,-0.5406503273854927,75.70853433030302,-145.92795034867305,0.0566188613272184,0.05019909194765805,1472.6118613138688,-2772.575130770108,2192.0,1.6819810571467066,1.6074577805353802,0.07253649635036497,0.027828467153284672,0.09580291970802919,0.2354014598540146,0.13001824817518248,0.013686131386861315,0.3284671532846715,0.05656934306569343,0.03968978102189781,5.92,-13.96,4.78,9.6,1.9,19.7,67.7,89.3,8.3,2.4,616000000.0,6990000.0,609000000.0,0.67,0.11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-14.63
S19S_0083-M,-88.3227,40.31083,NaN,NaN,25.4,7.5,6.0,4.0,2.0,1.0,0.07768940099905883,0.18154147021741174,6.2663529411764705,-0.8136470588235294,74.56365090563011,-0.5004789791449411,74.56365090559235,-145.18672819859688,0.0609141687963804,0.054020740235342285,1361.4039529411764,-2588.1227713135895,2125.0,1.3059903896231049,1.3318666031717283,0.06588235294117648,0.034823529411764705,0.07858823529411765,0.30776470588235294,0.14776470588235294,0.012705882352941176,0.2621176470588235,0.06305882352941176,0.027294117647058823,11.69,-17.71,13.03,17.88,6.9,3.9,12.2,23.0,53.5,23.5,1750000000.0,24400000.0,1720000000.0,3.52,0.28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-23.85
S19S_0083-U,-88.3227,40.31083,NaN,NaN,25.4,7.5,5.5,3.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.91,-16.51,12.25,23.29,7.1,5.2,27.3,39.6,60.4,0.0,4290000000.0,365000000.0,3920000000.0,2.68,0.19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-73.45
S19S_0084-D,-71.722778,43.954722,NaN,NaN,17.2,6.0,10.0,4.0,1.0,1.0,0.06854483036568666,0.19407969629561017,7.34192509061619,-1.3942811115585985,72.76075479848893,-0.4372194666190093,72.76075479846254,-144.76138707356992,0.05463626161838274,0.0483695621426257,1459.491784132098,-2861.573497628445,2483.0,1.7412240697041528,1.704598435917559,0.0648409182440596,0.023761578735400725,0.10028191703584374,0.2625855819573097,0.09786548530004027,0.01288763592428514,0.29601288763592426,0.10471204188481675,0.03705195328231978,NaN,NaN,11.47,9.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-3.47
S19S_0084-M,-71.722778,43.954722,NaN,NaN,17.2,6.0,16.0,4.0,1.0,1.0,0.08008052086212121,0.20457762998282833,7.256565656565656,-0.9853535353535353,72.67641423525353,-0.4342601486101009,72.67641423531032,-144.66079603204625,0.05661735523435898,0.05009458898496781,1398.2136363636362,-2746.109748555018,1980.0,1.650317498521037,1.558091274783287,0.051515151515151514,0.021717171717171718,0.10353535353535354,0.2641414141414141,0.11464646464646465,0.021717171717171718,0.2818181818181818,0.1111111111111111,0.0297979797979798,3.8,-27.97,19.6,22.51,3.0,6.0,79.7,88.7,11.3,0.0,NaN,NaN,NaN,1.27,0.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-4.24
S19S_0084-U,-71.722778,43.954722,NaN,NaN,17.2,6.0,12.0,4.0,1.0,1.0,0.067905281179402,0.19628180981976745,7.456810631229236,-1.3579734219269104,71.9829793826902,-0.4099291011445183,71.98297938256958,-144.25842698591322,0.05528693405568275,0.04893481187897187,1431.316196013289,-2834.1547932200447,2408.0,2.588715151899982,2.1392871346725473,0.06686046511627906,0.019933554817275746,0.10340531561461794,0.2653654485049834,0.08928571428571429,0.01079734219269103,0.29900332225913623,0.11088039867109635,0.03446843853820598,6.91,NaN,11.07,10.62,5.8,7.6,81.0,94.4,0.0,5.6,186000000.0,17000000.0,169000000.0,NaN,NaN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.41
S19S_0085-D,-115.9902503,43.6479639,NaN,NaN,NaN,7.0,8.5,3.0,2.0,1.0,0.08430322678527262,0.14041978520741988,6.326587970770095,-0.8319280494659921,81.3783386450995,-0.739590829649241,81.37833864513527,-148.49096939331326,0.04842025040074405,0.04321507745974066,1705.8677908937605,-3061.2612996681146,1779.0,1.9276034284557084,1.834076999051407,0.07307476110174255,0.03035413153456998,0.05902192242833052,0.20011242270938728,0.16469926925238898,0.020798201236649803,0.3856098931984261,0.01967397414277684,0.04665542439572794,7.51,-30.21,11.4,17.21,5.2,7.8,81.3,94.3,5.7,0.0,189000000.0,9260000.0,180000000.0,0.17,0.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-4.55
S19S_0085-M,-115.98908,43.64815,NaN,NaN,NaN,7.0,8.25,2.0,2.0,1.0,0.07041887231480572,0.13540564974913918,6.244958189867192,-1.3325135268076733,80.7810084418239,-0.718631875144122,80.78100844175755,-148.25440684044173,0.04828665392543261,0.04309388606022789,1689.5659124446634,-3056.274626895839,2033.0,2.015206279390009,1.87650229573807,0.07870142646335465,0.029513034923757994,0.048204623708804725,0.22479094933595672,0.15789473684210525,0.01574028529267093,0.3900639449090015,0.019183472700442697,0.03590752582390556,3.93,-26.46,12.07,16.71,6.9,4.7,80.7,92.3,3.2,4.5,108000000.0,3710000.0,104000000.0,0.19,0.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-7.48
S19S_0085-U,-115.98891,43.64819,NaN,NaN,NaN,7.0,6.75,1.0,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,-32.27,12.57,31.34,7.4,6.9,83.4,97.7,2.3,0.0,342000000.0,10800000.0,331000000.0,0.19,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-8.6
S19S_0086-D,-111.8064,40.7797,NaN,NaN,11.5,8.0,8.0,4.0,2.0,2.0,0.07293320320608261,0.15293200024194278,6.0857921016795276,-0.9269178393100318,77.5448575205656,-0.6050827200145257,77.54485752052418,-146.27837235290025,0.05674815407369531,0.050585468678649013,1492.2857921016796,-2751.2186210160216,2203.0,1.845354996051621,1.759286255350861,0.07943713118474807,0.02814344076259646,0.051747616886064454,0.24965955515206537,0.14344076259645938,0.020426690876078075,0.34997730367680435,0.035860190649114845,0.041307308216069,1.0,-13.01,13.44,12.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.35,0.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-14.92
S19S_0086-M,-111.8054,40.7799,NaN,NaN,11.5,8.0,7.0,4.0,1.0,2.0,0.08395830752163365,0.1665306673829357,6.723008491710473,-0.8208653457339264,76.33510558501335,-0.5626352836769106,76.33510558476996,-145.86945075212148,0.055247098667614326,0.049187238492992696,1530.7742013748486,-2861.4505119615173,2473.0,2.105547439137794,1.8308556183543394,0.08249090173877881,0.04003234937323089,0.05135463000404367,0.2854832187626365,0.09138697937727457,0.010917913465426607,0.33805095026283866,0.041649818034775576,0.05863323898099474,3.31,NaN,7.3,5.27,22.9,16.4,34.9,74.2,18.2,7.6,228000000.0,39100000.0,189000000.0,7.12,0.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-3.07
S19S_0086-U,-111.8054,40.7801,NaN,NaN,11.5,8.0,5.0,2.0,2.0,2.0,0.07404415716342592,0.17803519718194444,6.305092592592593,-1.3041666666666667,73.89052243748472,-0.4768604364064814,73.890522437415,-145.12624013952694,0.06091065378680528,0.053883546273926754,1360.6480555555556,-2607.545469905493,2160.0,1.912505672352429,1.6697549361475288,0.08564814814814815,0.04398148148148148,0.0875,0.26342592592592595,0.09351851851851851,0.012962962962962963,0.324537037037037,0.062037037037037036,0.02638888888888889,7.38,-15.46,9.54,11.3,56.0,8.7,9.3,74.0,0.0,26.0,NaN,NaN,NaN,3.91,0.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-52.27
S19S_0087-D,-116.7743431,43.1233451,NaN,NaN,17.1,7.25,3.0,3.0,1.0,1.0,0.07743703583236322,0.14578692229220022,5.939464493597206,-0.980209545983702,82.03385532623284,-0.7625914149476133,82.03385532598847,-149.27730337452428,0.049427725205739764,0.04391717631850003,1648.7224679860303,-2951.085842391991,859.0,1.9254009330991617,1.9223910592452007,0.07217694994179279,0.017462165308498253,0.06868451688009314,0.21536670547147846,0.1850989522700815,0.02211874272409779,0.3678696158323632,0.024447031431897557,0.02677532013969732,4.09,-28.55,10.91,30.17,20.6,12.3,52.0,84.9,2.6,12.5,130000000.0,2300000.0,127000000.0,1.95,0.17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-991.01
S19S_0087-M,-116.7744702,43.1233625,NaN,NaN,17.1,7.25,2.0,4.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.03,-28.34,11.55,25.82,27.0,20.0,5.7,52.7,47.3,0.0,275000000.0,12400000.0,263000000.0,6.66,0.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-38.08
S19S_0087-U,-116.7745057,43.1231912,NaN,NaN,17.1,7.25,2.0,2.0,1.0,1.0,0.06361269669463668,0.13261533893425606,5.789792387543253,-1.2603806228373702,82.7101614306505,-0.7863214537110726,82.71016143080382,-149.12689660440412,0.04817385586481423,0.04298677537588497,1664.1347750865054,-2962.561760026128,1156.0,1.88168451532318,1.7542782526441782,0.054498269896193774,0.01384083044982699,0.05190311418685121,0.21366782006920415,0.20069204152249134,0.025951557093425604,0.3866782006920415,0.03027681660899654,0.02249134948096886,3.29,-28.12,9.68,25.61,25.8,20.3,32.9,79.0,17.2,3.8,315000000.0,10700000.0,304000000.0,1.56,0.14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-35.52
S19S_0089-D,-80.44539,37.21008,9.95,118.6,20.8,7.0,15.0,1.0,1.0,2.0,0.07883497274021907,0.15288019872143974,5.842462180490349,-0.7130933750652061,79.60756457244237,-0.6774584060505998,79.60756457245473,-147.3655192965935,0.05558578505232327,0.04968096959458383,1506.6937402190922,-2730.4353157398864,1917.0,1.939808468861439,1.9805410996993664,0.06468440271257173,0.028169014084507043,0.056859676577986434,0.25456442357850806,0.17736045905059988,0.01773604590505999,0.3442879499217527,0.02138758476786646,0.03495044340114763,11.6,-16.31,60.18,22.0,14.8,11.5,49.3,75.6,2.0,22.4,460000000.0,35000000.0,425000000.0,5.84,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1185.05
S19S_0089-M,-80.44529,37.21012,9.95,118.6,20.8,7.0,10.0,1.0,1.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.71,-13.29,41.86,33.07,13.0,13.1,56.9,83.0,6.1,10.9,3410000000.0,30100000.0,3380000000.0,4.23,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1138.3
S19S_0089-U,-80.44513,37.21014,9.95,118.6,20.8,7.0,10.0,1.0,1.0,2.0,0.09975195687116255,0.18126037127780573,6.391041771514846,-0.23251132360342225,78.2821650032149,-0.6309531580120784,78.28216500327262,-146.784122341528,0.05561676840328805,0.04957711836674057,1497.826170105687,-2749.0642915801795,1987.0,1.7558710367767247,1.6641966183102255,0.06139909411172622,0.02365374937091092,0.07297433316557625,0.2742828384499245,0.14947156517362858,0.01459486663311525,0.32310015098137895,0.02868646200301963,0.051836940110719675,3.97,-16.07,26.86,32.15,3.9,13.5,68.8,86.2,13.8,0.0,1040000000.0,29100000.0,1010000000.0,4.07,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-47.16
S19S_0090-D,-75.930606,37.291383,5.8,65.0,22.9,6.5,6.0,4.0,1.0,1.0,0.09889998496762425,0.2391509702065663,7.632922936616507,-0.6484268125854993,70.37214415628408,-0.3534085668955768,70.3721441562919,-143.7194411684231,0.059093766813680684,0.05212316815946323,1331.5670314637482,-2680.359980650623,2193.0,1.6127113165769837,1.5319424237663537,0.058823529411764705,0.026447788417692658,0.16963064295485636,0.26766985864113085,0.09986320109439124,0.010487916096671226,0.25991792065663477,0.0870953032375741,0.020063839489284085,6.88,-29.16,10.2,16.07,36.5,54.9,2.6,94.0,6.0,0.0,211000000.0,46100000.0,164000000.0,0.91,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-43.22
S19S_0090-M,-75.930615,37.291374,5.8,65.0,22.9,6.5,3.0,4.0,1.0,1.0,0.09248250692442883,0.23435782574297015,7.782513181019332,-0.679261862917399,69.82515791510808,-0.3342160671994728,69.82515791508949,-143.40152670156192,0.05850873004089508,0.051635679110303125,1331.6306678383125,-2700.021084367536,2276.0,1.658896602539813,1.6707697778458903,0.06282952548330405,0.021528998242530756,0.15289982425307558,0.27152899824253074,0.09402460456942004,0.007469244288224956,0.2623022847100176,0.10061511423550087,0.02680140597539543,0.51,-28.91,15.55,15.6,20.8,59.6,16.4,96.8,3.2,0.0,154000000.0,50100000.0,104000000.0,0.3,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3.79
S19S_0090-U,-75.930807,37.291396,5.8,65.0,22.9,6.5,5.0,4.0,1.0,1.0,0.08216606315815086,0.2191295035965126,7.602595296025953,-1.2721005677210058,70.29177887532362,-0.35058873246755884,70.29177887529809,-143.77720762050674,0.05784684030044387,0.05106710021829319,1353.306690997567,-2736.291593880156,2466.0,1.8891115671787828,1.7405876794786561,0.07583130575831305,0.031224655312246552,0.13949716139497162,0.2684509326845093,0.06528791565287916,0.00851581508515815,0.2846715328467153,0.10016220600162205,0.026358475263584754,3.26,-28.7,10.43,9.21,17.3,63.9,15.2,96.4,0.0,3.6,63500000.0,22400000.0,41100000.0,0.3,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-3.97
S19S_0097-D,-111.8865,41.720847,NaN,126.0,16.9,8.49,7.5,1.0,2.0,2.0,0.08456701951482619,0.15494190494580776,5.878834355828221,-0.7898773006134969,80.15610002743148,-0.696705264117587,80.15610002731917,-147.7954404783455,0.05419615947051243,0.048250359141719795,1565.4079754601228,-2818.0556391551,1956.0,2.05286806216481,1.842531605975475,0.0736196319018405,0.026584867075664622,0.0598159509202454,0.23721881390593047,0.17075664621676892,0.014314928425357873,0.35429447852760737,0.02198364008179959,0.04141104294478527,9.88,-4.08,21.75,29.05,26.6,56.9,1.1,84.6,5.3,10.1,813000000.0,54000000.0,759000000.0,6.75,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-58.67
S19S_0097-M,-111.886477,41.720805,NaN,126.0,16.9,8.49,25.0,1.0,3.0,2.0,0.06792585668457447,0.1462836335606383,6.282446808510638,-1.348936170212766,79.37905595235533,-0.6694405597382979,79.37905595250355,-147.73566871618434,0.05040801497389035,0.04480317469245031,1618.9330851063828,-2961.690047392515,1880.0,1.6356341913254018,1.443651955044401,0.06808510638297872,0.025,0.05159574468085106,0.24414893617021277,0.1345744680851064,0.013297872340425532,0.3898936170212766,0.03351063829787234,0.0398936170212766,12.64,NaN,15.79,16.42,61.5,24.4,0.8,86.7,12.3,1.0,1480000000.0,37100000.0,1450000000.0,5.01,0.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-29.12
S19S_0097-U,-111.88642,41.720744,NaN,126.0,16.9,8.49,22.0,1.0,2.0,2.0,0.07822117863606402,0.1570138244571563,6.056497175141243,-0.9769303201506592,78.23082461855793,-0.6291517409985876,78.23082461847173,-147.10520877654022,0.055879892172271496,0.049648479020365434,1502.0177966101694,-2760.797702274218,2124.0,1.911775970883669,1.7684026421595844,0.07909604519774012,0.038606403013182675,0.06261770244821092,0.24105461393596986,0.15160075329566855,0.015065913370998116,0.3370998116760829,0.03766478342749529,0.0371939736346516,7.65,NaN,27.38,34.99,35.0,39.9,5.5,80.4,0.0,19.6,356000000.0,18000000.0,338000000.0,6.04,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1531.16
S19S_0098-D,-111.580533,41.950204,NaN,102.1,10.34,8.31,5.0,1.0,1.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.09,-23.39,37.11,31.86,52.0,32.8,7.2,92.0,0.0,8.0,NaN,NaN,NaN,0.52,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-24.5
